Compound ID,InChIKey,SMILES,logS,logP,MW,Normalized_logS,Normalized_logP,Group,Avg_Similarity,Similarity_Grp
C2488,QPOFIDVRLWJICD-UHFFFAOYSA-N,OC(=O)C(O)C.CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,-5.849012807,5.2721,419.556,0.6209895942495596,0.5098054636282416,High logS High logP,0.1629111675159095,Most Similar
C2493,XBQZDVPAJGHARN-CEFNGPBASA-N,Clc1ccc2c(c1)/C(=C/CCN1CCNCC1)/c1c(S2)cccc1.Cl.Cl,-5.843713991,6.4023,429.834,0.6212556298827612,0.5453593134602559,High logS High logP,0.18885205525741275,Most Similar
C2497,SSHUEVNEGPWTJB-UHFFFAOYSA-N,Nc1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-5.842595707,5.1896,449.59,0.6213117751408791,0.5072101772973788,High logS High logP,0.1622486911398188,Most Similar
C2498,SNUOZYUMIBOGNS-UHFFFAOYSA-N,CN(CCN1c2ccccc2N=C(c2c1ccc(c2)Cl)c1ccccc1)C,-5.841875049,5.0228,375.894,0.6213479569421252,0.5019629802066162,High logS High logP,0.18668363303540703,Most Similar
C2499,YHGAGMNSWODGFY-UHFFFAOYSA-N,Nc1c2cc(ccc2nc2c1cccc2)c1ccccc1,-5.839725504,5.2184,270.328,0.6214558783278028,0.508116168161971,High logS High logP,0.16325114726891773,Most Similar
C2500,YWWZVTFZBXVKRM-UHFFFAOYSA-N,Nc1c2cccc(c2nc2c1cccc2)c1ccccc1,-5.839725504,5.2184,270.328,0.6214558783278028,0.508116168161971,High logS High logP,0.16254681919408692,Most Similar
C2502,MUDUBLGOHBPCKH-LLINQDLYSA-N,ClCCN([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)CCCl,-5.835763234,5.6665,412.436,0.6216548105059282,0.5222125051905726,High logS High logP,0.0880283749737951,Least Similar
C2508,KLBQZWRITKRQQV-UHFFFAOYSA-N,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1c(S2)cccc1,-5.820685746,5.8885,370.575,0.6224118001932789,0.5291961847718034,High logS High logP,0.1832859414631119,Most Similar
C2510,AHVIRXLYZVRAIR-UHFFFAOYSA-N,COc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1OC.Cl.Cl,-5.820234824,6.7754,455.461,0.6224344394620881,0.5570962992789822,High logS High logP,0.18347583503693568,Most Similar
C155,LKPLKUMXSAEKID-UHFFFAOYSA-N,Clc1c(Cl)c([N+](=O)[O-])c(c(c1Cl)Cl)Cl,-5.8200002,5.385,295.335,0.6224462191397376,0.5133570736495073,High logS High logP,0.05926855686717395,Least Similar
C2513,AFVPBHIGQFTYLE-UHFFFAOYSA-N,CN(Cc1ccccc1)CC1CCC(CC1)CN(Cc1ccccc1)C.Cl.Cl,-5.815914266,6.6608,423.462,0.6226513600691282,0.5534912106302927,High logS High logP,0.17783478127816316,Most Similar
C2515,CYJIYXOBSGOMLD-UHFFFAOYSA-N,Clc1ccccc1CNC1CCC(CC1)NCc1ccccc1Cl.Cl.Cl,-5.807857701,7.5698,436.246,0.6230558529541811,0.5820865472939813,High logS High logP,0.17879905702496837,Most Similar
C2523,FHIKZROVIDCMJA-UHFFFAOYSA-N,CCCC(c1ccccc1)(c1ccccc1)C(=O)OCCN(CC)CC.Cl,-5.790995146,5.4598,389.959,0.6239024648193263,0.5157101332561562,High logS High logP,0.17976207064694474,Most Similar
C2534,LQZPJQKYAOYUJS-UHFFFAOYSA-N,CCN(CCN1c2ccccc2Sc2c1cccc2)CC.Cl,-5.769810675,5.4981,334.907,0.6249660654720994,0.5169149752739992,High logS High logP,0.19647850833627453,Most Similar
C2540,JUSNIEPCJNWQRR-UHFFFAOYSA-N,C1CCCCN(C1)CC1CCC(CC1)CN1CCCCCC1.Cl.Cl,-5.752436627,6.0246,379.451,0.6258383576711406,0.533477620767324,High logS High logP,0.06498987109225317,Least Similar
C157,ANIAQSUBRGXWLS-MRXNPFEDSA-N,CC[P@@](=S)(OCC)Oc1cc(Cl)c(cc1Cl)Cl,-5.75,6.0421,333.599,0.6259606924732588,0.5340281360496281,High logS High logP,0.10032954577369131,Least Similar
C158,VEDTXTNSFWUXGQ-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSc1ccc(cc1)Cl,-5.7399998,6.0709,342.865,0.6264627686991823,0.5349341269142203,High logS High logP,0.12249133269588393,Least Similar
C2547,ODLGFPIWRAEFAN-PFEQFJNWSA-N,COc1ccc2c(c1)N(C[C@@H](CN(C)C)C)c1c(S2)cccc1.Cl,-5.739390314,5.3626,364.933,0.6264933689302409,0.5126524140881579,High logS High logP,0.1831947603694124,Most Similar
C2549,REYUZOLYIOQRIG-UHFFFAOYSA-N,CCCCCCCCCCOc1c(OC)cc(cc1OC)C(=O)N,-5.736671984,5.0225,337.454,0.6266298470873991,0.5019535428017766,High logS High logP,0.12067675650462674,Least Similar
C2552,CNGNQNHWZQZZPC-LIXABZRUSA-N,CC(=O)Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCc1ccccc1.Cl,-5.733984005,5.6529,425.991,0.6267648014234806,0.521784676171182,High logS High logP,0.19188427395225308,Most Similar
C2553,VDOLRBJLUIFCGO-UHFFFAOYSA-N,C1CCN(C1)CCN1c2ccccc2Sc2c1cccc2.Cl,-5.732015598,5.19,332.891,0.6268636284827035,0.5072227605038315,High logS High logP,0.1936941298034599,Most Similar
C2558,SIZQOZWQHVSXMC-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)F.Cl,-5.724203129,6.1947,423.924,0.6272558661330169,0.538828629311321,High logS High logP,0.16132781780103134,Most Similar
C2559,VRCHGIBAGWCXID-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1ccc(cc1)C.Cl,-5.72393991,6.364,419.96,0.6272690814689212,0.5441544714424129,High logS High logP,0.1659797908278245,Most Similar
C2560,VNTDJZPKDTVRQN-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1cccc(c1)C.Cl,-5.72393991,6.364,419.96,0.6272690814689212,0.5441544714424129,High logS High logP,0.17381128907575213,Most Similar
C159,JHJOOSLFWRRSGU-UHFFFAOYSA-N,COP(=S)(Oc1cc(Cl)c(cc1Cl)Cl)OC,-5.7199998,5.1935,321.545,0.6274669010683815,0.5073328635602923,High logS High logP,0.08658334482523407,Least Similar
C2564,DULRAWOLASLZFF-UHFFFAOYSA-N,CN(C(CC12CC3CC(C2)CC(C1)C3)C)Cc1ccccc1.Cl,-5.718172787,5.9154,333.938,0.6275586292129939,0.5300424054057454,High logS High logP,0.13799242005260773,Least Similar
C2565,OLNLBYCEMYGFIP-UHFFFAOYSA-N,CN(CCCC12CC3CC(C1)CC(C2c1ccccc1)C3)C.Cl,-5.718172787,5.7403,333.938,0.6275586292129939,0.5245341067810899,High logS High logP,0.1449436740472371,Most Similar
C2572,YILXLSNWYXRHLU-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCCCN1CCSC1.Cl,-5.708873561,5.475,458.852,0.6280255119047489,0.5161882951013577,High logS High logP,0.12814999368991056,Least Similar
C2574,OHXVNPLQCLJGEX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,-5.702978065,20.8546,817.487,0.6283215048230532,1.0,High logS High logP,0.043912603222929364,Least Similar
C2578,APUSEOXZOIWVBF-RZWQWLLSSA-N,COc1ccc(cc1)C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.692892577,5.082,427.964,0.6288278630710517,0.5038252947616111,High logS High logP,0.1716723811146708,Most Similar
C2579,IABNRFKGIGJEFF-UHFFFAOYSA-N,CCC1(CC)OC(c2c1cccc2)(CCCN(C)C)c1ccccc1.Cl,-5.692017365,6.1195,373.959,0.6288718045060073,0.5364629864982194,High logS High logP,0.17854894117963038,Most Similar
C2582,XHSHZRTUPHMFMW-UHFFFAOYSA-N,CN(CCCC1(CC(c2c1cccc2)(C)C)c1ccccc1)C.Cl,-5.690763406,5.7978,343.933,0.6289347615470847,0.526342942708661,High logS High logP,0.18337321730531908,Most Similar
C2585,PQYGSSYFJIJDFK-UHFFFAOYSA-N,CCCCCCCC(=O)CCCCCCC,-5.684359957,5.2765,226.398,0.6292562570678556,0.5099438788992211,High logS High logP,0.08233190450782642,Least Similar
C2586,CTVUQTJFCOUSCI-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)Cc1ccccc1)c1ccccc1.Cl,-5.680824996,5.3036,387.943,0.6294337355060534,0.5107963911363893,High logS High logP,0.19209038104016063,Most Similar
C161,ZSDSQXJSNMTJDA-UHFFFAOYSA-N,CCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CCC,-5.6799998,5.1946,335.279,0.6294751658067801,0.5073674673780372,High logS High logP,0.09509358075598287,Least Similar
C162,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,-5.6799998,6.3325,284.477,0.6294751658067801,0.5431635439342654,High logS High logP,0.0806028628687912,Least Similar
C2588,YDLQKLWVKKFPII-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=S)[nH]c2c1cccc2,-5.679018161,5.0759,397.509,0.6295244505815185,0.5036334008632078,High logS High logP,0.17443388783673458,Most Similar
C2591,FPPCQURAUSZVBZ-UHFFFAOYSA-N,CCCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1.Cl,-5.676198044,5.8831,398.967,0.62966603911975,0.5290263114846925,High logS High logP,0.16289367894688006,Most Similar
C2592,XAXZRLRPMYYALI-UHFFFAOYSA-N,Clc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.672989305,7.0072,439.894,0.6298271390544606,0.5643882674183035,High logS High logP,0.1571482604597086,Most Similar
C2593,JYNMKSDVPCAZCM-UHFFFAOYSA-N,CCCCCCCCSCCCCCCN1CSCC1.Cl,-5.672849211,6.3867,354.057,0.6298341727004672,0.5448685684086018,High logS High logP,0.09860330612275621,Least Similar
C163,SBPBAQFWLVIOKP-UHFFFAOYSA-N,CCOP(=S)(Oc1nc(Cl)c(cc1Cl)Cl)OCC,-5.6700001,5.3687,350.586,0.6299772169293942,0.512844307986561,High logS High logP,0.08852418602276084,Least Similar
C164,UOAMTSKGCBMZTC-UHFFFAOYSA-N,OC(C(Cl)(Cl)Cl)(c1ccc(cc1)Cl)c1ccc(cc1)Cl,-5.6700001,5.5995,370.486,0.6299772169293942,0.5201048181097507,High logS High logP,0.13465920664612255,Least Similar
C2595,VGQBGHMODQMJEJ-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1cccc(c1Cl)Cl)C,-5.669512187,5.1103,380.308,0.6300017133912269,0.5047155566181374,High logS High logP,0.14803131269519068,Most Similar
C2596,LXGKFCALTYIGBW-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1c(Cl)cccc1Cl)C,-5.669512187,5.1103,380.308,0.6300017133912269,0.5047155566181374,High logS High logP,0.14763371352587273,Most Similar
C2597,HRNKLYSRKFRIQO-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OCC)CCN(C)C.Cl,-5.667408659,5.0398,450.999,0.6301073244189428,0.5024977664808545,High logS High logP,0.16811248857447797,Most Similar
C2605,CDOZDBSBBXSXLB-UHFFFAOYSA-N,CCN(C(CN1c2ccccc2Sc2c1cccc2)C)CC,-5.654395513,5.0846,312.472,0.6307606704751285,0.5039070856035535,High logS High logP,0.1848942426969998,Most Similar
C2606,LMYNSXURIAOYIR-UHFFFAOYSA-N,c1ccc2c(c1)CCC1N2CCN(C1)CCc1cccc2c1cccc2.Cl,-5.652232588,5.3242,378.938,0.6308692636253611,0.5114444262687017,High logS High logP,0.18460453239556046,Most Similar
C2609,XXLZPUYGHQWHRN-RPBOFIJWSA-N,CCC1=C(C[C@H]2NCCc3c2cc(OC)c(c3)OC)C[C@@H]2N(C1)CCc1c2cc(c(c1)OC)OC,-5.645775378,5.2743,478.623,0.631193458304147,0.5098746712637314,High logS High logP,0.10511459506584356,Least Similar
C2610,TXNPKAZVKAHXGK-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)nc(o2)c1ccc(cc1)C(C)(C)C)C,-5.642261784,4.9804,323.386,0.6313698639775283,0.5006291603226334,High logS High logP,0.1413174818145655,Most Similar
C2611,HVFCLQQFFYUROM-XJQFHKDFSA-N,COc1ccc(cc1[N+](=O)[O-])C(=O)CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.641406166,5.5134,472.961,0.6314128216640017,0.5173962829208137,High logS High logP,0.15728055200913915,Most Similar
C167,XCJXQCUJXDUNDN-OZUNKVAOSA-N,ClC1=C(Cl)[C@]2(C([C@]1(Cl)[C@H]1[C@@H]2CC=C1)(Cl)Cl)Cl,-5.6399999,5.0242,338.873,0.6314834255245169,0.5020070214292005,High logS High logP,0.05752204387444255,Least Similar
C2612,ZCUZNOKYZBDPMI-LIXABZRUSA-N,COc1ccc(c(c1)C)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.638903442,5.7502,428.007,0.6315384749729802,0.5248455411407935,High logS High logP,0.16983751046730525,Most Similar
C2613,VLTOCQFUFACJGC-UHFFFAOYSA-N,CNCCC=C1c2ccccc2C(c2c1cccc2)(C)C.Cl,-5.638211212,5.56,313.864,0.6315732295004768,0.5188622264725496,High logS High logP,0.18192964739836445,Most Similar
C2628,OMHUKXIIJPBUIP-FJUODKGNSA-N,CN(CC/C=C/1\c2ccccc2Sc2c1cc(F)cc2)C.Br,-5.603798043,5.6318,380.318,0.633300998346458,0.5211209120308037,High logS High logP,0.18248246474106214,Most Similar
C2629,OMHUKXIIJPBUIP-KIUKIJHYSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1cc(F)cc2)C.Br,-5.603798043,5.6318,380.318,0.633300998346458,0.5211209120308037,High logS High logP,0.18248246474106214,Most Similar
C2633,SIEYZYONZYIIJH-AGSMNRHJSA-N,CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OCCC(C)C)cc2)O.Cl.Cl,-5.601549195,6.3554,455.461,0.6334139053999686,0.5438839325036806,High logS High logP,0.14520709093013898,Most Similar
C2637,ZDGVLDKCQRCCKI-ICDZXHCJSA-N,CSc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2,-5.590721567,5.3531,393.585,0.633957523987791,0.512353562934907,High logS High logP,0.16726952849907972,Most Similar
C2638,GEHQTKKHEHGIJB-UHFFFAOYSA-N,COc1c(O)ccc2c1N(CCCN(C)C)c1c(S2)ccc(c1)Cl.Cl,-5.590681725,5.4756,401.35,0.6339595243198837,0.5162071699110367,High logS High logP,0.1663786182296142,Most Similar
C172,WCMMILVIRZAPLE-UHFFFAOYSA-M,O[Sn](C1CCCCC1)(C1CCCCC1)C1CCCCC1,-5.5900002,5.9271,385.163,0.6339937413855296,0.530410464194486,High logS High logP,0.041167545168830366,Least Similar
C2644,BJFPXELCDQCHFX-UHFFFAOYSA-N,CCN(CCC(c1cccc2c1cccc2)(C(=O)N)CC=C(C)C)C,-5.585069586,4.9613,338.486,0.634241290841401,0.5000283122145185,High logS High logP,0.16663543677005105,Most Similar
C2651,QQWVCTZTGVJUCK-UHFFFAOYSA-N,CCCCCCCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-5.572803163,5.8344,367.953,0.6348571464608306,0.5274943060990801,High logS High logP,0.16446847196359163,Most Similar
C2655,OHBLHFXKSYTWQO-UHFFFAOYSA-N,CN1CCN(CC1)CCC=C1c2ccccc2Sc2c1cccc2.Cl.Cl,-5.566838639,5.7002,409.416,0.6351566050415938,0.52327264033421,High logS High logP,0.19512110395530735,Most Similar
C2664,WYRBITQXPQGTBL-UHFFFAOYSA-N,O=C(c1ccccc1)CC(c1ccccc1)c1ccccc1,-5.55113769,5.0915,286.367,0.6359448965974962,0.504124145914862,High logS High logP,0.16007606362555518,Most Similar
C2670,QESYWDIVVXFNFE-AQFVONAPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCc1ccccc1.Br,-5.542051654,5.9794,442.432,0.6364010757402617,0.5320557184381723,High logS High logP,0.1873828972562402,Most Similar
C175,RIZMRRKBZQXFOY-UHFFFAOYSA-N,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,6.3065,384.476,0.6365040823498516,0.5423456355148417,High logS High logP,0.04759933090470629,Least Similar
C2677,GCUAMEPHMLSQKS-TWNLEINFSA-N,COc1ccc2c(c1)/C(=C/CCN(C)C)/c1c(S2)cccc1.Cl,-5.532855505,5.3452,347.902,0.6368627832844057,0.5121050446074669,High logS High logP,0.19083699066152476,Most Similar
C2678,GCUAMEPHMLSQKS-ZTXYIFKNSA-N,COc1ccc2c(c1)/C(=C\CCN(C)C)/c1c(S2)cccc1.Cl,-5.532855505,5.3452,347.902,0.6368627832844057,0.5121050446074669,High logS High logP,0.19083699066152476,Most Similar
C176,SMDHCQAYESWHAE-UHFFFAOYSA-N,CCCCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC,-5.5300002,5.1946,335.279,0.6370061384931275,0.5073674673780372,High logS High logP,0.09920465814215249,Least Similar
C2681,KAIFALFPMBMXPL-CHHCPSLASA-N,CN(C/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-5.524967799,5.5999,338.295,0.6372587983300722,0.5201174013162033,High logS High logP,0.19026259888624253,Most Similar
C2682,KAIFALFPMBMXPL-KJEVSKRMSA-N,CN(C/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-5.524967799,5.5999,338.295,0.6372587983300722,0.5201174013162033,High logS High logP,0.19026259888624253,Most Similar
C2686,PWNAWGHHNQQCAK-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1cccc2)CCNC(C)(C)C.Cl,-5.518413418,5.852,362.917,0.6375878716361804,0.5280479671829976,High logS High logP,0.1838744452203527,Most Similar
C2687,DQPNQXUUCWOWCK-UHFFFAOYSA-N,CCOC(C(=O)N(CCN(CCc1ccccc1)C)C)(c1ccccc1)c1ccccc1.Cl,-5.517075023,5.4016,467.043,0.6376550679232941,0.513879276717293,High logS High logP,0.17035228717692205,Most Similar
C2694,HHJOQUFREITNNC-UHFFFAOYSA-N,COc1ccc(cc1)CN1CCc2c(C1)cccc2NC(=O)c1cc(OC)c(c(c1)OC)OC.Cl,-5.510583306,5.3445,498.998,0.637980995081863,0.5120830239961747,High logS High logP,0.15605273937215056,Most Similar
C2700,LPWNZMIBFHMYMX-MONHGIHASA-N,OCCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-5.50540759,5.7161,473.887,0.6382408502803322,0.5237728227907035,High logS High logP,0.1927544847613954,Most Similar
C2702,CCDDAZAJRNNGBK-UHFFFAOYSA-N,COc1c(CNCC2CCC(CC2)CNCc2cccc(c2OC)OC)cccc1OC.Cl.Cl,-5.502727126,6.7926,515.513,0.6383754273136759,0.5576373771564469,High logS High logP,0.1565802057949321,Most Similar
C2715,KGWDUNBJIMUFAP-KVVVOXFISA-N,CCCCCCCC/C=C\CCCCCCCC(=O)O.NCCO,-5.486774458,5.7462,343.544,0.6391763568293705,0.5247197090762667,High logS High logP,0.07338193172729193,Least Similar
C2724,YRKLNGSPBGWYKJ-TYMHPWAKSA-N,CCC(=CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2)CC.Br,-5.471410518,6.093,420.426,0.6399477283029923,0.5356293490707302,High logS High logP,0.13672407083047192,Least Similar
C2727,KUDPDOZAPFSKPG-UHFFFAOYSA-N,CCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-5.465013216,6.6749,367.611,0.6402689152036795,0.5539347686577493,High logS High logP,0.08108759387088543,Least Similar
C2731,BFCDFTHTSVTWOG-YLJYHZDGSA-N,CCCCCCCCN[C@@H]([C@H](c1ccc(cc1)SC(C)C)O)C,-5.460172849,5.95,337.563,0.6405119336628546,0.5311308527639013,High logS High logP,0.1312282346106126,Least Similar
C183,XITQUSLLOSKDTB-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)Oc1ccc(cc1)[N+](=O)[O-],-5.46,5.2171,284.095,0.6405206118266488,0.5080752727409998,High logS High logP,0.14654818428649674,Most Similar
C2732,OGQDIIKRQRZXJH-UHFFFAOYSA-N,CNCCCC1c2ccccc2C=Cc2c1cccc2.Cl,-5.459859141,5.4948,299.838,0.6405276838807185,0.5168111638207648,High logS High logP,0.1756533987976452,Most Similar
C2737,ZPMVNZLARAEGHB-UHFFFAOYSA-N,CN1CCC(=C2c3ccccc3C=Cc3c2cccc3)CC1.Cl,-5.453457838,5.4378,323.859,0.640849071658086,0.5150180569012596,High logS High logP,0.17290201178203182,Most Similar
C2738,NCCJZRNBNATXBI-UHFFFAOYSA-N,CN(CCCC1(OC(c2c1cc(Cl)cc2)(C)C)c1ccccc1)C.Cl,-5.449853078,5.9927,380.351,0.6410300544680458,0.5324741100527236,High logS High logP,0.18556733806102926,Most Similar
C2739,AKHXXQAIVSMYIS-UHFFFAOYSA-N,CCCCCC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F,-5.448869728,5.2917,401.425,0.6410794251463084,0.5104220407444224,High logS High logP,0.09089926208380664,Least Similar
C2744,LTCPODHLAKFBTK-UHFFFAOYSA-N,Cc1ccc2c(c1)c(C)cc(n2)SCCCCCN1CSCC1.Cl.Cl,-5.446606551,6.6622,419.475,0.6411930516104548,0.5535352518528771,High logS High logP,0.15262914540643496,Most Similar
C2748,QPMDKXBBAVQDCB-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)S(=O)(=O)N(C)C,-5.445548461,5.3683,638.841,0.6412461747313811,0.5128317247801084,High logS High logP,0.16649840466042204,Most Similar
C2753,PYCJDIVWRGIZJB-UHFFFAOYSA-N,C(NCc1ccccc1)CCC12CC3CC(C2)CC(C1)C3.Cl,-5.436851443,5.9657,319.912,0.6416828225958465,0.5316247436171685,High logS High logP,0.13729742584437107,Least Similar
C2754,DDRGWEZDDZXEBZ-UHFFFAOYSA-N,CNCCCC12CC3CC(C1)CC(C2c1ccccc1)C3.Cl,-5.436851443,5.789,319.912,0.6416828225958465,0.5260661121667023,High logS High logP,0.13813525195937087,Least Similar
C2756,XJAVWLZVPIYJOX-VEIFNGETSA-N,Oc1c(O)ccc2c1c1cccc3c1[C@@H](C2)N(CCc1ccccc1)CC3.Cl,-5.434030117,5.2027,393.906,0.6418244718338798,0.5076222773087037,High logS High logP,0.17566927832971066,Most Similar
C2757,AJGPJHWDEKEBDM-UHFFFAOYSA-N,CNCCCC1(OC(c2c1cccc2)(C)C)c1ccc(cc1)Cl.Cl,-5.433533963,6.0414,366.325,0.6418493820484551,0.534006115438336,High logS High logP,0.17723714812962224,Most Similar
C2758,OTEKOJQFKOIXMU-UHFFFAOYSA-N,ClC(c1ccc(cc1)C(Cl)(Cl)Cl)(Cl)Cl,-5.426737631,5.34,312.835,0.6421906028961064,0.5119414629235822,High logS High logP,0.09239183981354941,Least Similar
C2760,RGPLEAOEZZZMJF-UHFFFAOYSA-N,c1ccc(cc1)CNCC1CCC(CC1)COCc1ccccc1.Cl,-5.425893919,5.9923,359.933,0.6422329628225805,0.5324615268462709,High logS High logP,0.17632116667047545,Most Similar
C2769,XVDWCNBDFUXCCB-UHFFFAOYSA-N,CNCCCC1(CC(c2c1cccc2)(C)C)c1ccccc1.Cl,-5.41118813,5.8465,329.907,0.6429712907600562,0.5278749480942734,High logS High logP,0.17939478300472747,Most Similar
C2770,HODDWHIBEKCKAV-WHQQXFAUSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CC(=O)c1ccccc1.Cl,-5.409489161,5.0734,397.938,0.6430565902484146,0.5035547558228788,High logS High logP,0.1841365877554072,Most Similar
C2774,RKMAZEUAOKHEOX-UHFFFAOYSA-N,Clc1cnc(c(c1)Cl)SCCCCCCCN1CCSC1.Cl,-5.402648486,6.1772,401.846,0.6434000374081481,0.5382781140290168,High logS High logP,0.1249405886776661,Least Similar
C2779,PVVOWFXFXMECMS-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCCCCCCCc1ccccc1,-5.392480732,6.3373,387.6,0.6439105259538209,0.5433145424116973,High logS High logP,0.13528996512237362,Least Similar
C2787,AZLQWGYNKLHVJM-UHFFFAOYSA-N,Brc1cnc(c(c1)Br)OCCCCCCN1CSCC1.Cl,-5.382340555,5.292,460.655,0.6444196299515765,0.5104314781492619,High logS High logP,0.11556736548070648,Least Similar
C2788,ZTISJNYJBMXWHV-AQFVONAPSA-N,O=C1CC2C(C1(CC2)CS(=O)(=O)O)(C)C.Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCCOc1ccccc1,-5.380369386,7.208,609.816,0.6445185956814795,0.5707050370575429,High logS High logP,0.16810977485132975,Most Similar
C189,BXNANOICGRISHX-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)oc(=O)c(c2C)Cl)OCC,-5.3800001,5.0817,362.766,0.6445371362827842,0.5038158573567716,High logS High logP,0.11813812156398487,Least Similar
C190,SJNIEBAPMPLYAB-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc2c(c1)c(C)c(c(=O)o2)Cl)OCC,-5.3800001,5.0817,362.766,0.6445371362827842,0.5038158573567716,High logS High logP,0.11801574846792648,Least Similar
C2792,DREPSSCSPHCHTF-UHFFFAOYSA-N,CNC(CC12CC3CC(C2c2ccccc2)CC(C1)C3)C.Cl,-5.374703537,5.7874,319.912,0.6448030588004743,0.5260157793408916,High logS High logP,0.13150622889166189,Least Similar
C2793,PVNIQBQSYATKKL-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,-5.373538065,16.4285,807.32,0.6448615732085041,0.8607636747996122,High logS High logP,0.04963450575508063,Least Similar
C2798,AJADKUBPAXMBLU-AQFVONAPSA-N,Cc1ccc(cc1)CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Cl,-5.354356219,5.7416,397.981,0.6458246288319839,0.5245750022020611,High logS High logP,0.17403457814556153,Most Similar
C2800,ZILPIBYANAFGMS-UHFFFAOYSA-N,CCC(N(C(CC)C)CC(c1cccn1Cc1ccccc1Cl)O)C,-5.350858699,5.1222,362.937,0.6460002274841801,0.5050899070101043,High logS High logP,0.15520512542546455,Most Similar
C2802,YVBOFDGPWVOQBW-UHFFFAOYSA-N,O=C(c1ccccc1)NC(c1ccccc1)CCN1CCCCC1.Cl,-5.345470544,5.1645,358.905,0.6462707485264682,0.506420581092474,High logS High logP,0.18243128837735278,Most Similar
C2803,JWKFZZGSPJAEOR-JQRUBDMOSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C/C=C/c1ccccc1.Br,-5.345018877,6.06,440.416,0.6462934251992081,0.5345912345383851,High logS High logP,0.16993960182567722,Most Similar
