Compound ID,InChIKey,SMILES,logS,logP,MW,Normalized_logS,Normalized_logP,Group,Avg_Similarity,Similarity_Grp
C5508,SSJCLYBTEHEIIL-FLCXFYETSA-N,CCN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(cc1)O)CCCC2.Br,-3.033714779,4.3665,352.309,0.7623361881924483,0.4813170842194007,High logS Low logP,0.10611363597372758,Least Similar
C5509,STIDRZRESMTQBD-UHFFFAOYSA-N,Cc1cc(C)c(c(c1C)C(=O)O)C,-3.0334993,2.6184,178.228,0.7623470066643875,0.4263253262196272,High logS Low logP,0.09504865403534006,Least Similar
C5510,BBGKDYHZQOSNMU-UHFFFAOYSA-N,O1CCOC2CCCCC2OCCOCCOC2C(OCC1)CCCC2,-3.033309525,2.722,372.496,0.7623565346254056,0.4295843766908683,High logS Low logP,0.020729734037062526,Least Similar
C5511,BMTLAPIIHHSIFJ-UHFFFAOYSA-N,O=C1NCCC2(O1)CCN(CC2)CCCC(=O)c1ccc(cc1)F,-3.032892873,3.0198,334.385,0.7623774533134002,0.43895257389487985,High logS Low logP,0.11555161538301838,Least Similar
C5512,NFYYATWFXNPTRM-QJICHLCESA-N,C=C[C@]12CN([C@H]3[C@@H]2[C@]2([C@H]4C[C@@H]1[C@@H]3CO4)C(=O)Nc1c2cccc1)C,-3.032444207,2.1035,322.401,0.7623999793160782,0.41012759371343005,High logS Low logP,0.10309456469104983,Least Similar
C5513,XXSMGPRMXLTPCZ-UHFFFAOYSA-N,OCCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,-3.032163611,3.856,335.872,0.7624140670923916,0.46525776698418286,High logS Low logP,0.11986062764830914,Least Similar
C5514,YIANRXVOCWAPDK-UHFFFAOYSA-N,[O-][N+](=O)O.[O-][N+](=O)O.CCN1CCN(CC1C(=O)Nc1c(C)cc(cc1C)C)CC,-3.030876886,2.8761,429.468,0.7624786692035295,0.43443205697675874,High logS Low logP,0.10281955211582064,Least Similar
C5515,JFJVYCLGHWPODH-UHFFFAOYSA-N,OC(=O)CNC(=O)c1cccc(c1)I,-3.030471348,1.4965,305.069,0.7624990298951665,0.3910325779215059,High logS Low logP,0.12327776224137806,Most Similar
C5516,GZWDKGZNTUWBEC-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(cc1)c1nc2n(c1)cccc2.Cl,-3.030256675,4.2876,308.783,0.7625098079005711,0.4788350467466119,High logS Low logP,0.12085744092312044,Most Similar
C714,RKWGIWYCVPQPMF-UHFFFAOYSA-N,CCCNC(=O)NS(=O)(=O)c1ccc(cc1)Cl,-3.03,3.6005,276.74,0.7625226946843644,0.457220243862541,High logS Low logP,0.12780807069708816,Most Similar
C715,GGSUCNLOZRCGPQ-UHFFFAOYSA-N,CCN(c1ccccc1)CC,-3.03,2.5328,149.233,0.7625226946843644,0.42363252003875623,High logS Low logP,0.13866871489080973,Most Similar
C716,MJVAVZPDRWSRRC-UHFFFAOYSA-N,O=C1C=C(C)C(=O)c2c1cccc2,-3.03,2.0119,172.18,0.7625226946843644,0.4072460394357689,High logS Low logP,0.1353963881249429,Most Similar
C717,WWUVJRULCWHUSA-UHFFFAOYSA-N,CCCC(=C)C,-3.03,2.3626,84.1595,0.7625226946843644,0.4182783656931459,High logS Low logP,0.05714187227816902,Least Similar
C718,BBXXLROWFHWFQY-UHFFFAOYSA-N,CCCCc1c(C)nc([nH]c1=O)NCC,-3.03,1.9257,209.288,0.7625226946843644,0.404534358445219,High logS Low logP,0.09051090148587838,Least Similar
C5517,KSEYRUGYKHXGFW-UHFFFAOYSA-N,C=CCN1CCCC1CNC(=O)c1cc2n[nH]nc2cc1OC,-3.028566584,1.6755,315.37,0.7625946616545708,0.39666356280907494,High logS Low logP,0.09808222171145833,Least Similar
C5518,BWMMRMDCODVQBX-UHFFFAOYSA-N,CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2c(c1OC)cco2,-3.02815701,3.0777,363.408,0.7626152249801198,0.4407739930289036,High logS Low logP,0.10482456838117454,Least Similar
C5519,LPQDBWXROSWZMP-UHFFFAOYSA-N,O=C(Nc1ccccc1Cl)Nc1ncco1,-3.027620181,3.118,237.642,0.7626421773489012,0.4420417510790099,High logS Low logP,0.12230093789204594,Most Similar
C5520,WCSFICOQZXHPAJ-UHFFFAOYSA-N,O=C(Nc1ncco1)Nc1cccc(c1)Cl,-3.027620181,3.118,237.642,0.7626421773489012,0.4420417510790099,High logS Low logP,0.11329492778398037,Least Similar
C5521,PRHMYCNOWXYHEI-UHFFFAOYSA-N,O=C(Nc1ncco1)Nc1ccc(cc1)Cl,-3.027620181,3.118,237.642,0.7626421773489012,0.4420417510790099,High logS Low logP,0.11256644948099513,Least Similar
C5522,UQZPGHOJMQTOHB-UHFFFAOYSA-N,ClCCN(CCCl)CC,-3.026525604,1.7859,170.08,0.7626971323587152,0.4001365277900114,High logS Low logP,0.04788132958389032,Least Similar
C5523,HDSDGRXOONRLIE-VGOFMYFVSA-N,CC(N(C(C)C)CC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-])C,-3.024613193,2.6708,296.322,0.7627931480481308,0.4279737262649268,High logS Low logP,0.09975489486983581,Least Similar
C5524,ZDPACSAHMZADFZ-UHFFFAOYSA-N,COc1cc(OC)cc(c1C(=O)CCCN1CCCC1)OC.Cl,-3.02314889,3.511,343.846,0.7628666657501616,0.4544047514187565,High logS Low logP,0.11186847195546944,Least Similar
C5525,MOYRNPQPENKGPY-QUQDROCISA-N,CN1CC[C@@]23[C@H]([C@H]1Cc1c3cc(c(c1)C)O)CCCC2.Cl,-3.022973235,4.1287,307.858,0.7628754847937271,0.4738363679832895,High logS Low logP,0.08805227005065315,Least Similar
C5526,CQNGHORGWAQCJI-FLCXFYETSA-N,Oc1cc(C)c2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)C.Cl,-3.022973235,4.1287,307.858,0.7628754847937271,0.4738363679832895,High logS Low logP,0.08728699043968935,Least Similar
C5527,OFDMOELKFCRQKE-UHFFFAOYSA-N,CCOC(=O)N1C(OC)Oc2c1cccc2,-3.022412807,2.0369,223.225,0.7629036219884975,0.40803248983906076,High logS Low logP,0.14116985066819185,Most Similar
C5528,GSDXPNOJFAITBE-UHFFFAOYSA-N,COc1ccc(cc1)CN(c1nccs1)CCN(C)C.Cl,-3.021548411,3.5219,327.873,0.7629470203886678,0.4547476437945917,High logS Low logP,0.11832027206215533,Least Similar
C5529,NIPRGEWHJUTVQK-UHFFFAOYSA-N,S=C1NCCC(O1)COc1ccccc1,-3.020489651,2.0576,223.291,0.7630001771480285,0.4086836707729863,High logS Low logP,0.11904233033467997,Least Similar
C5530,CEPUEFFXFOOTDZ-UHFFFAOYSA-N,CCNS(=O)(=O)c1ccc(cc1)Br,-3.020428684,3.219,264.139,0.7630032380949361,0.4452190107083086,High logS Low logP,0.11869644828235801,Least Similar
C5531,BGJZMKPSRLHMME-UHFFFAOYSA-N,CCCCCOC(=O)c1ccco1,-3.020044387,2.6266,182.216,0.7630225323477904,0.4265832819519069,High logS Low logP,0.11832360368237835,Least Similar
C719,BBXXLROWFHWFQY-UHFFFAOYSA-N,CCCCc1c(C)nc(nc1O)NCC,-3.02,2.338,209.288,0.763024760868964,0.4175044984963068,High logS Low logP,0.0848563195678987,Least Similar
C5532,JKEQJSXVKIBVBU-UHFFFAOYSA-N,Oc1cccc(c1)C(=O)OCCCN1CCCCC1C,-3.019804234,2.7514,277.359,0.7630345896178334,0.43050924236513943,High logS Low logP,0.13902946337995442,Most Similar
C5533,ASQZBIDTYBYRLK-UHFFFAOYSA-N,Oc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-3.019804234,2.7514,277.359,0.7630345896178334,0.43050924236513943,High logS Low logP,0.13854319848308572,Most Similar
C5535,ANOMHKZSQFYSBR-UHFFFAOYSA-N,OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl.Cl,-3.019664575,4.5357,447.826,0.7630416014239609,0.4866397805488794,High logS Low logP,0.12748770290420539,Most Similar
C5536,NAMSOPNNAZYEMZ-UHFFFAOYSA-N,CC[NH+](CCN1C(=O)C(C)Oc2c1cc(C)cc2)CC.[Cl-],-3.019648326,-1.8974,312.835,0.7630424172313043,0.28426721697222884,High logS Low logP,0.11714194921498179,Least Similar
C5537,TVZCRIROJQEVOT-CABCVRRESA-N,N#Cc1ccc2c(c1)[C@@H](N1CCCC1=O)[C@@H](C(O2)(C)C)O,-3.018959319,1.69158,286.326,0.7630770099428695,0.39716940770847226,High logS Low logP,0.10547787347553009,Least Similar
C5538,TVOAVZLZJXCTGE-ZJUUUORDSA-N,ClCCN(C(=O)N[C@@H]1CCCC[C@@H]1OC(=O)C)N=O,-3.018757653,2.1834,291.731,0.763087134910788,0.41264108920235054,High logS Low logP,0.07180190311621318,Least Similar
C5539,APIXMWJMJACVBU-CMDGGOBGSA-N,C#CC(NC(=O)/C=C/c1cc(OC)c(c(c1)OC)OC)(C)C,-3.018062463,2.6445,303.353,0.7631220380498751,0.42714638044066383,High logS Low logP,0.08598530814646412,Least Similar
C5540,VXCUXAQPTKJOCT-MDZDMXLPSA-N,O=C(/C=C/c1ccccc1)CCN1CCN(CC1)c1ccccn1,-3.017119836,2.8791,321.416,0.7631693641640142,0.43452643102515376,High logS Low logP,0.12816255256523068,Most Similar
C5541,HWHHQAIKYRNUCS-UHFFFAOYSA-N,Clc1ccc2c(c1)CN(OC2)CCc1cc[nH+]cc1.[Cl-],-3.015926693,-0.4141,311.206,0.7632292678393833,0.33092889230033595,High logS Low logP,0.10781503345699046,Least Similar
C5542,CLMSSAXBOFCANU-UHFFFAOYSA-N,Brc1ccc(nc1)OCCCCN1CSCC1.Cl,-3.015884364,3.7493,353.706,0.7632313930353362,0.4619011966629336,High logS Low logP,0.09848264972856374,Least Similar
C5543,SCYNFLAVUZUFTM-UHFFFAOYSA-N,COc1nc2c(o1)ccc(c2)Cl,-3.015878121,2.4898,183.592,0.7632317064752552,0.4222798253450944,High logS Low logP,0.10480835429539383,Least Similar
C5544,QYCSNMDOZNUZIT-UHFFFAOYSA-N,NN=C(c1ccccc1)c1ccccc1,-3.015436352,3.098,196.248,0.7632538862028856,0.4414125907563765,High logS Low logP,0.1228716687584217,Most Similar
C5545,RJQXTJLFIWVMTO-TYNCELHUSA-N,COc1cccc(c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C)OC,-3.015354972,1.2779,380.415,0.7632579720174958,0.3841558555951227,High logS Low logP,0.1146906343237186,Least Similar
C5546,YGRSFVUXNRPCJA-UHFFFAOYSA-N,[O-][N+](=O)c1ncc(n1C)CCCC,-3.014978279,2.1941,183.208,0.7632768844992234,0.41297768997495937,High logS Low logP,0.09051516734067333,Least Similar
C5547,WUAAJHKTLJWUPX-UHFFFAOYSA-N,CCCCC(COC(=O)NNC(C)C)(CO)C,-3.014977372,2.5962,246.346,0.7632769300366263,0.42562695826150415,High logS Low logP,0.08240901138695736,Least Similar
C5548,YBMDPYAEZDJWNY-UHFFFAOYSA-N,FC1=C(F)C(C(C1(F)F)(F)F)(F)F,-3.014668051,3.0565,212.041,0.763292459998055,0.44010708308691215,High logS Low logP,0.022521947012699654,Least Similar
C5549,XLNFLJOWTRDNCX-JXMROGBWSA-N,COC(=O)/C(=C/c1ccccc1)/C#N,-3.01462263,1.76658,187.195,0.763294740432872,0.3995287589183475,High logS Low logP,0.12602390401401573,Most Similar
C5550,GLJATYFHELDGEA-AATRIKPKSA-N,Clc1ccc(cc1)/C=C/[N+](=O)[O-],-3.014408426,3.1106,183.592,0.7633054948913727,0.4418089617596355,High logS Low logP,0.0988728390791766,Least Similar
C5551,KZDCLQBOHGBWOI-UHFFFAOYSA-N,OC(=O)COc1c(Cl)cc(cc1Cl)Cl,-3.013247123,3.1102,255.482,0.7633637999880101,0.4417963785531829,High logS Low logP,0.09495680235812307,Least Similar
C5552,AVFGEQIITULSTD-UHFFFAOYSA-N,CCC(=O)N1OCc2c(C1)ccc(c2)Cl,-3.013033563,2.4617,225.671,0.7633745221134484,0.42139585509179445,High logS Low logP,0.12400928219499341,Most Similar
C5553,HXLCWJFBAHHGQB-UHFFFAOYSA-N,CCC(=O)N1Cc2cc(Cl)ccc2CO1,-3.013033563,2.4617,225.671,0.7633745221134484,0.42139585509179445,High logS Low logP,0.12396230989304434,Most Similar
C5554,HYOCUNMMJQCBHU-UHFFFAOYSA-N,CC(N(C)C)CC(c1ccccc1)(c1ccccc1)O.Cl,-3.011286555,4.0647,305.842,0.7634622334775509,0.4718230549508625,High logS Low logP,0.1346976504005396,Most Similar
C5555,KWASCACKNUFQKQ-UHFFFAOYSA-N,NCCCC12CC3CC(C2)CC(C1)C3.Cl,-3.011086906,4.444,229.789,0.7634722571787199,0.48375508046960525,High logS Low logP,0.04313911490067889,Least Similar
C5556,XLOPRKKSAJMMEW-SFYZADRCSA-N,CC(=C[C@@H]1[C@H](C1(C)C)C(=O)O)C,-3.01107506,2.3094,168.233,0.7634728519263221,0.416604799234941,High logS Low logP,0.059285085462566105,Least Similar
C5557,PMDUNHOOULGNCQ-UHFFFAOYSA-N,N#Cc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1,-3.0103943,1.87268,275.305,0.7635070305839049,0.4028664544299178,High logS Low logP,0.12941188392677225,Most Similar
C720,YVXHZKKCZYLQOP-UHFFFAOYSA-N,CCCCCC#C,-3.01,2.1999,96.1702,0.7635268270535637,0.41316014646852306,High logS Low logP,0.05008581878400391,Least Similar
C721,YGLMVCVJLXREAK-OOCWMUITSA-N,O=C(N(C)C)N[C@H]1C[C@H]2C[C@@H]1[C@H]1[C@@H]2CCC1,-3.01,2.4732,222.327,0.7635268270535637,0.4217576222773087,High logS Low logP,0.057839431791456994,Least Similar
C722,ZWRUINPWMLAQRD-UHFFFAOYSA-N,CCCCCCCCCO,-3.01,2.7293,144.254,0.7635268270535637,0.4298140202086295,High logS Low logP,0.05635242553732486,Least Similar
C5558,CIDWJZPXRNBAKP-UHFFFAOYSA-N,SCCNCCCCc1ccc(cc1)OC.Cl,-3.009285592,3.7302,275.838,0.7635626950634444,0.46130034855481866,High logS Low logP,0.11389219723394334,Least Similar
C5559,OYMJHUCUQXLOTC-UHFFFAOYSA-N,CCCCC(COC(=O)N)(COC(=O)NCC#C)C,-3.00864678,2.7288,270.325,0.7635947676537961,0.4297982912005637,High logS Low logP,0.07533854703253796,Least Similar
C5560,WAOCXJLDAMRLHV-UHFFFAOYSA-N,Clc1ccc(nc1)OCCCCCN1CSCC1.Cl,-3.008514202,4.0303,323.282,0.7636014239468583,0.4707408991959331,High logS Low logP,0.10071481952747546,Least Similar
C5561,LMEKQMALGUDUQG-UHFFFAOYSA-N,Cn1cnc(c1Sc1ncnc2c1[nH]cn2)[N+](=O)[O-],-3.007842695,1.669,277.263,0.7636351380426004,0.3964590857042191,High logS Low logP,0.07207481149698251,Least Similar
C5562,UCTWMZQNUQWSLP-VIFPVBQESA-N,CNC[C@@H](c1ccc(c(c1)O)O)O,-3.007669558,0.7415,183.204,0.7636438306659008,0.3672817757420946,High logS Low logP,0.10903240228946874,Least Similar
C5563,DLGSOJOOYHWROO-WQLSENKSSA-N,NC(=S)N/N=C\1/c2ccccc2N(C1=O)C,-3.007624316,1.3565,234.278,0.7636461021137332,0.386628455663072,High logS Low logP,0.12658834916513137,Most Similar
C5564,KQLYMYILTPTBLL-UHFFFAOYSA-N,ClCCN(CCCOc1ccccc1)CC.Cl,-3.005050985,3.8182,278.218,0.7637753003614213,0.46406865397440566,High logS Low logP,0.12733742142774387,Most Similar
C5565,DJPYUBOZKZSLFO-UHFFFAOYSA-N,ClCCN(C1OCCN(C1)S(=O)(=O)c1ccc(cc1)C)CCCl,-3.004939134,3.1403,381.318,0.7637809160219027,0.44274326483874615,High logS Low logP,0.11141266104127497,Least Similar
C5566,CCZLMCQIVCOCNB-UHFFFAOYSA-M,CCCCC1(CC)C(=O)NC(=NC1=O)[S-].[Na+],-3.003995305,0.8967,250.293,0.7638283024843971,0.37216405984572987,High logS Low logP,0.08566666134801926,Least Similar
C5567,PTEUWWFEEPASRM-UHFFFAOYSA-N,CCCC(COC(=O)N)(COC(=O)NC1CC1)C,-3.002221529,2.8679,258.314,0.7639173577792626,0.4341741012444791,High logS Low logP,0.0837410683144696,Least Similar
C5568,ABUKMOCUMIPDHV-UHFFFAOYSA-N,OC(=O)C(c1ccccc1)Oc1ccccc1,-3.000470212,2.8913,228.243,0.7640052854836841,0.4349102188219601,High logS Low logP,0.14062232780388434,Most Similar
C723,LFULEKSKNZEWOE-UHFFFAOYSA-N,CCC(=O)Nc1ccc(c(c1)Cl)Cl,-3.0,3.4149,218.08,0.7640288932381634,0.4513816360685029,High logS Low logP,0.1251614096450583,Most Similar
C724,PAZQYDJGLKSCSI-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)NC1=O)C1=CCCCCC1,-3.0,2.2969,250.294,0.7640288932381634,0.41621157403329506,High logS Low logP,0.0833869147591843,Least Similar
C725,KBEBGUQPQBELIU-CMDGGOBGSA-N,CCOC(=O)/C=C/c1ccccc1,-3.0,2.2629,176.212,0.7640288932381634,0.41514200148481833,High logS Low logP,0.14211006154966885,Most Similar
C726,XTRDKALNCIHHNI-UHFFFAOYSA-N,Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],-3.0,2.8578,182.134,0.7640288932381634,0.4338563752815492,High logS Low logP,0.10417967067479911,Least Similar
C5569,SYSHPMOZZLONAK-UHFFFAOYSA-N,CCN(CCC1(CCC(=O)NC1=O)c1ccccc1)CC.Cl,-2.999798173,3.2237,324.846,0.7640390262893473,0.44536686338412745,High logS Low logP,0.1417447841926374,Most Similar
C5570,WWXMVRYHLZMQIG-SNAWJCMRSA-N,OC(=O)/C=C/c1cccc(c1)[N+](=O)[O-],-2.99811097,2.2158,193.156,0.7641237350466328,0.41366032892501664,High logS Low logP,0.11293237740079559,Least Similar
C5571,RZOXEODOFNEZRS-UHFFFAOYSA-N,C1CN=C(N1)Nc1cccc2c1CCCC2.Cl,-2.997862759,2.5759,251.755,0.7641361968816073,0.4249883605340312,High logS Low logP,0.09019362474175593,Least Similar
C5572,XVDVHWJHDXRAST-SOFGYWHQSA-N,CCCC1(C(=O)NC(=O)NC1=O)/C(=C/CC)/C,-2.996889108,2.1528,238.283,0.7641850806058775,0.4116784739087214,High logS Low logP,0.0864388311324229,Least Similar
C5573,RRTVVRIFVKKTJK-UHFFFAOYSA-N,O=C1CC(=O)N(c2c(N1)ccc(c2)Cl)c1ccccc1,-2.996552572,3.5499,286.713,0.7642019769404275,0.45562846824627845,High logS Low logP,0.13083169627925592,Most Similar
C5574,WCJFBSYALHQBSK-UHFFFAOYSA-N,CCC(=O)C(c1ccccc1)(c1ccccc1)CCN(C)C,-2.995649881,3.9035,295.419,0.7642472980030518,0.4667520227504372,High logS Low logP,0.14868070457520405,Most Similar
C5575,SXZZHGJWUBJKHH-UHFFFAOYSA-N,[O-][N+](=O)c1ccc(o1)c1nnc(s1)N,-2.994272126,2.3929,212.186,0.764316470422668,0.4192315435819355,High logS Low logP,0.08023566846296479,Least Similar
C5576,IHWQUKMGROAAEH-UHFFFAOYSA-N,Nc1oc2c(n1)cc(c(c2)Cl)Cl,-2.993675881,3.298,203.025,0.7643464058678917,0.4477041939827106,High logS Low logP,0.06792418991371818,Least Similar
C5577,UGNWTBMOAKPKBL-UHFFFAOYSA-N,ClC1=C(Cl)C(=O)C(=C(C1=O)Cl)Cl,-2.992754934,2.5166,245.875,0.7643926435025425,0.42312290017742316,High logS Low logP,0.05267641455195618,Least Similar
C5578,CPDDDTNAMBSPRN-ZZXKWVIFSA-N,OC(=O)/C=C/c1ccc(cc1)Br,-2.99064693,2.5469,227.055,0.7644984792550826,0.4240760780662128,High logS Low logP,0.11146641941279287,Least Similar
C5579,IPWGSXZCDPTDEH-UHFFFAOYSA-N,CN(CCOc1cc(C)c(cc1C(C)C)OC(=O)C)C.Cl,-2.990261872,3.7861,315.836,0.7645178117151736,0.46305885165657906,High logS Low logP,0.10688444760091961,Least Similar
C727,VHRSUDSXCMQTMA-IZBRYJPGSA-N,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)C,-2.99,1.8036,374.471,0.764530959422763,0.40069333467554197,High logS Low logP,0.09281895020021003,Least Similar
C5580,NEYWCGJURRTMTC-UHFFFAOYSA-N,CN1CCN(CC1)CC(C(=O)c1c[nH]c2c1cccc2)c1ccccc1,-2.98945733,3.2576,347.453,0.7645582050484027,0.44643329013099114,High logS Low logP,0.13875471596421673,Most Similar
C5581,PVMRHHYSMYVGQV-UHFFFAOYSA-N,CNCCC12CC3CC(C2)CC(C1)C3.Cl,-2.988422921,4.0052,229.789,0.7646101392263972,0.4699513029910281,High logS Low logP,0.047494292237657984,Least Similar
C5582,SHIBSTMRCDJXLN-KCZCNTNESA-N,O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C,-2.986446002,2.5751,390.513,0.7647093936443564,0.42496319412112593,High logS Low logP,0.06340148382844064,Least Similar
C5583,GCFLVEVTCIKTNM-UHFFFAOYSA-N,Cc1ccc(cc1)C(=O)Nc1ccncc1,-2.986407676,2.7153,212.247,0.7647113178632156,0.4293736079827862,High logS Low logP,0.12492161738466193,Most Similar
C5584,JXKQVGCVDCOCJA-UHFFFAOYSA-N,CSc1c(Cl)nc(nc1N1CCN(CC1)C)NC(C)(C)C,-2.985616075,2.89,329.892,0.7647510614725951,0.434869323400989,High logS Low logP,0.06556067898866186,Least Similar
C5585,YRZQHIVOIFJEEE-UHFFFAOYSA-N,Clc1ccc(cc1)Nc1ncnc(n1)N,-2.985449184,2.505,221.646,0.7647594405053565,0.42275798719029584,High logS Low logP,0.09939654136929914,Least Similar
C5586,VREDNSVJXRJXRI-UHFFFAOYSA-N,CCCCCCCC(O)(C)C,-2.984595913,3.1178,158.281,0.7648022803568965,0.4420354594757836,High logS Low logP,0.06538247308060735,Least Similar
C5587,BDQPXVWYFLTETB-UHFFFAOYSA-M,C[N+](CCOC(c1ccccc1)c1ccccc1)(C)C.[Br-],-2.9845335,0.5028,350.293,0.7648054139025744,0.3597727472914648,High logS Low logP,0.13555807618003957,Most Similar
C5588,MADQXQUXQNQNPF-UHFFFAOYSA-N,O=C(C(c1ccccc1)(c1ccccc1)O)OCC[NH+]1CCCC1.[Cl-],-2.984516512,-0.2824,361.862,0.7648062668126088,0.33507191302487693,High logS Low logP,0.13382709159762607,Most Similar
C5589,XILVKGHOXYREOY-UHFFFAOYSA-N,COC(=O)c1c(C)ccc(c1OCC(CN1CCN(CC1)C)O)C(C)C,-2.98418904,1.7679,364.479,0.764822708074369,0.3995702834996413,High logS Low logP,0.11835751782153116,Least Similar
C5590,KLPWJLBORRMFGK-UHFFFAOYSA-N,CCc1c(C)[nH]c2c1C(=O)C(CC2)CN1CCOCC1,-2.983170987,1.9007,276.374,0.7648738210729121,0.40374790804192723,High logS Low logP,0.08408603177787895,Least Similar
C5591,QRKPIRZTUBAFCF-UHFFFAOYSA-N,ClCCN(C(=O)NC1CCCC=C1)N=O,-2.982871483,2.4178,231.679,0.7648888581559673,0.4200148481836141,High logS Low logP,0.07313857505713221,Least Similar
C5592,IPSVAUIEEPSJRZ-UHFFFAOYSA-N,OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1.Cl,-2.98278568,3.7337,411.365,0.7648931660344511,0.4614104516112796,High logS Low logP,0.12854899955434088,Most Similar
C5593,UFNQVVBSSBHLEA-UHFFFAOYSA-N,C=CCNC(=O)OCC(C(C)C)(COC(=O)N)C,-2.980790889,2.7474,258.314,0.7649933177450955,0.4303834103006128,High logS Low logP,0.07550166283813049,Least Similar
C728,JOHZPMXAZQZXHR-UHFFFAOYSA-N,CCn1cc(C(=O)O)c(=O)c2c1nc(nc2)N1CCNCC1,-2.98,0.313,303.316,0.7650330256073626,0.3538020158296737,High logS Low logP,0.09906859757855889,Least Similar
C729,QAHFOPIILNICLA-UHFFFAOYSA-N,CN(C(=O)C(c1ccccc1)c1ccccc1)C,-2.98,2.9067,239.312,0.7650330256073626,0.43539467227038786,High logS Low logP,0.14431498197146922,Most Similar
C730,RQNKKIXVVHCBKY-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C21CCCCCCC2,-2.98,1.7407,224.256,0.7650330256073626,0.3987146254608599,High logS Low logP,0.05839721315179577,Least Similar
C5594,KRMIFNSJPWRCNE-UHFFFAOYSA-N,OC(=O)C(=O)[O-].CC[NH+]1CCC(C1)OC(=O)Nc1ccccc1C,-2.97915065,0.6837,338.356,0.7650756685987516,0.365463502409684,High logS Low logP,0.13470644387468586,Most Similar
C5595,PJMSJOVJUFYHTQ-UHFFFAOYSA-N,O=C(c1ccc(cc1)[N+](=O)[O-])Nc1ccncc1,-2.97776289,2.8383,243.218,0.7651453433355856,0.43324294396698165,High logS Low logP,0.11405997428996033,Least Similar
C5596,DRCKREXMVGWWIE-UHFFFAOYSA-N,O=C(c1ccc(cc1)[N+](=O)[O-])Nc1cccnc1,-2.97776289,2.8383,243.218,0.7651453433355856,0.43324294396698165,High logS Low logP,0.11920424333597575,Least Similar
C5597,ATAJVFBUUIBIEO-UHFFFAOYSA-N,Oc1ccc(c2c1CCC2)Cl,-2.977221657,2.5343,168.62,0.7651725168143145,0.4236797070629537,High logS Low logP,0.0910307687825756,Least Similar
C5598,QZNPXKRALPFXPR-UHFFFAOYSA-N,O=C(c1cccnc1)Nc1ccccn1,-2.977098381,1.8019,199.209,0.7651787060854118,0.40063985604811814,High logS Low logP,0.12023876745642656,Most Similar
C5599,RDQOCZCEKVRDDZ-UHFFFAOYSA-N,CCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-2.977028586,3.8839,297.82,0.7651822102563473,0.46613544563425646,High logS Low logP,0.1363928040484743,Most Similar
C5600,PNJUPRNTSWJWAX-ZDUSSCGKSA-N,COc1cc2CCN([C@@H]3c2c(c1O)C1(C=CC(=O)C=C1)C3)C,-2.976344137,2.2043,297.348,0.7652165741261455,0.4132985617395024,High logS Low logP,0.10328076973156146,Least Similar
C5601,TVOAVZLZJXCTGE-NXEZZACHSA-N,ClCCN(C(=O)N[C@@H]1CCCC[C@H]1OC(=O)C)N=O,-2.97601053,2.1834,291.731,0.7652333234055101,0.41264108920235054,High logS Low logP,0.07180190311621318,Least Similar
C5602,QJQNTWZWSVBFOK-UHFFFAOYSA-L,C[N+]1(CCCCC[N+]2(C)CCOCC2)CCOCC1.[Br-].[Br-],-2.974860481,-4.9641,432.235,0.7652910634768634,0.18779491890123437,High logS Low logP,0.04744529959207412,Least Similar
C5603,IAIWVQXQOWNYOU-FPYGCLRLSA-N,NC(=O)N/N=C/c1ccc(o1)[N+](=O)[O-],-2.97474848,1.8044,198.136,0.7652966866683375,0.4007185010884473,High logS Low logP,0.08848648708136532,Least Similar
C5604,RDJGWRFTDZZXSM-RNWLQCGYSA-N,CN1CC[C@@]23[C@@H]4[C@H]1Cc1c3c(O[C@H]2[C@H](C=C4)O)c(cc1)OCc1ccccc1,-2.972512926,3.0094,375.46,0.7654089262750622,0.43862541052711046,High logS Low logP,0.12199580682914742,Most Similar
C5605,QEPHYDVEKYUURE-UHFFFAOYSA-N,CNCC=C(c1ccccc1)c1ccc(cc1)F.Cl,-2.972388937,4.6697,277.764,0.7654151513434784,0.4908551547105233,High logS Low logP,0.13173938911512362,Most Similar
